user_id,gender,age,height_cm,weight_kg,body_type,goal,activity,diet,spicy_pref,bmi
SU004189,male,33,169.5,60.3,meso,maintain,med,non-veg,low,21
SU004190,male,51,172,58.9,ecto,gain,med,non-veg,low,19.9
SU004191,male,48,174.3,66,meso,gain,high,non-veg,medium,21.7
SU004192,female,53,163.5,54.3,meso,maintain,low,non-veg,medium,20.3
SU004193,male,53,173.3,74.7,endo,maintain,med,non-veg,low,24.9
SU004194,female,24,174.7,68.2,meso,maintain,high,non-veg,high,22.3
SU004195,male,44,171,61,meso,maintain,low,non-veg,medium,20.9
SU004196,male,24,177.6,77,endo,maintain,high,veg,medium,24.4
SU004197,male,52,171.2,65.2,meso,maintain,med,veg,high,22.2
SU004198,male,38,173.1,68.4,meso,maintain,low,non-veg,medium,22.8
SU004199,female,56,154.5,50.5,meso,maintain,high,veg,medium,21.2
SU004200,female,42,156.6,45,ecto,gain,med,non-veg,medium,18.3
SU004201,male,37,174,75.7,endo,gain,med,non-veg,medium,25
SU004202,male,45,186.7,86,endo,loss,low,veg,high,24.7
SU004203,female,36,157.9,45.2,ecto,gain,high,non-veg,medium,18.1
SU004204,male,38,176.9,72.9,endo,maintain,low,non-veg,high,23.3
SU004205,female,28,161.4,54.6,meso,maintain,low,non-veg,medium,21
SU004206,female,55,175.8,64.7,ecto,loss,med,non-veg,medium,20.9
SU004207,female,41,155.2,45.9,ecto,gain,med,non-veg,medium,19.1
SU004208,female,59,161.6,63.3,endo,maintain,med,veg,high,24.2
SU004209,female,34,149.4,48.8,endo,maintain,med,non-veg,low,21.9
SU004210,female,48,164.6,56,meso,maintain,low,non-veg,low,20.7
SU004211,female,46,150,46.2,meso,maintain,high,veg,high,20.5
SU004212,female,39,150.5,44.2,meso,gain,med,non-veg,high,19.5
SU004213,male,58,169.8,70,endo,maintain,high,veg,low,24.3
SU004214,female,36,169.6,55.1,ecto,maintain,med,veg,low,19.2
SU004215,female,26,161.7,66.1,endo,gain,med,non-veg,high,25.3
SU004216,female,39,164.1,51.1,ecto,gain,med,non-veg,high,19
SU004217,female,55,150.3,43.5,meso,gain,low,non-veg,high,19.3
SU004218,male,51,171.8,64.6,meso,gain,med,non-veg,medium,21.9
SU004219,male,48,166.3,64.6,endo,maintain,med,non-veg,low,23.4
SU004220,male,45,168.5,73.9,endo,maintain,med,non-veg,medium,26
SU004221,female,39,154.8,56.6,endo,maintain,med,non-veg,medium,23.6
SU004222,male,56,191.2,86,meso,maintain,high,non-veg,high,23.5
SU004223,male,19,175.4,75.8,endo,loss,med,non-veg,medium,24.6
SU004224,female,42,164.5,51.4,ecto,gain,low,veg,low,19
SU004225,male,47,170.4,61.2,meso,maintain,low,non-veg,high,21.1
SU004226,female,53,149.6,40,ecto,loss,high,non-veg,high,17.9
SU004227,female,18,162,57.1,meso,maintain,med,non-veg,medium,21.8
SU004228,female,27,154.6,50.5,meso,maintain,low,non-veg,medium,21.1
SU004229,male,40,169.9,54.3,ecto,maintain,low,veg,medium,18.8
SU004230,female,53,160.7,49.1,ecto,gain,med,veg,high,19
SU004231,female,32,156.3,51.1,meso,maintain,high,non-veg,low,20.9
SU004232,male,48,186.8,67.9,ecto,loss,low,non-veg,medium,19.5
SU004233,female,51,163.4,52.9,ecto,gain,med,veg,high,19.8
SU004234,male,45,183.4,74.4,meso,gain,low,non-veg,medium,22.1
SU004235,female,48,160.5,56.1,meso,maintain,high,non-veg,medium,21.8
SU004236,male,38,185.3,91,endo,loss,med,non-veg,medium,26.5
SU004237,male,36,166.3,54,ecto,loss,low,non-veg,high,19.5
SU004238,female,38,152,48,meso,maintain,low,veg,medium,20.8
SU004239,male,20,170.7,65.5,meso,maintain,low,non-veg,low,22.5
SU004240,female,55,165.6,52.7,ecto,gain,med,veg,medium,19.2
SU004241,male,23,172.6,66.7,meso,maintain,med,non-veg,medium,22.4
SU004242,female,20,164.9,49.8,ecto,gain,high,veg,medium,18.3
SU004243,male,26,166.3,59,meso,maintain,low,non-veg,medium,21.3
SU004244,female,57,147.5,40.2,ecto,gain,med,veg,medium,18.5
SU004245,male,32,159.9,59.1,endo,maintain,med,non-veg,medium,23.1
SU004246,male,49,173,60.8,ecto,maintain,med,veg,low,20.3
SU004247,male,34,170.5,55.5,ecto,gain,med,non-veg,medium,19.1
SU004248,male,20,166.1,50.7,ecto,gain,low,non-veg,high,18.4
SU004249,female,49,157.4,51.4,meso,maintain,high,veg,low,20.7
SU004250,female,31,158.7,45.5,ecto,maintain,high,non-veg,medium,18.1
SU004251,female,52,156.5,58,endo,maintain,low,non-veg,low,23.7
SU004252,male,41,168.4,54.7,ecto,maintain,med,veg,high,19.3
SU004253,female,32,152.5,42.3,ecto,maintain,high,veg,low,18.2
SU004254,male,55,174.9,66.1,meso,maintain,med,non-veg,medium,21.6
SU004255,male,53,181.5,67.1,ecto,loss,med,non-veg,high,20.4
SU004256,female,49,168.9,58.5,ecto,maintain,med,non-veg,low,20.5
SU004257,female,34,159.8,52.1,meso,maintain,high,veg,high,20.4
SU004258,female,60,162.8,57.9,meso,maintain,med,non-veg,high,21.8
SU004259,female,34,167.1,56.3,ecto,maintain,med,non-veg,high,20.2
SU004260,female,56,148,44.6,meso,maintain,high,veg,medium,20.4
SU004261,female,33,163.1,56.4,meso,maintain,high,non-veg,medium,21.2
SU004262,female,36,166,61.8,meso,loss,low,non-veg,high,22.4
SU004263,male,45,168.4,61.9,meso,loss,low,veg,low,21.8
SU004264,female,27,164.7,67.2,endo,maintain,low,veg,low,24.8
SU004265,male,54,169.9,62.8,meso,loss,low,veg,high,21.8
SU004266,female,52,162.5,56.4,meso,loss,low,non-veg,medium,21.4
SU004267,male,46,180.7,66.5,ecto,loss,low,non-veg,low,20.4
SU004268,male,33,173.8,62.3,ecto,loss,med,non-veg,low,20.6
SU004269,female,45,163.2,57.3,meso,maintain,med,non-veg,high,21.5
SU004270,female,52,148.5,50.4,endo,gain,med,non-veg,medium,22.9
SU004271,female,35,152.9,46,meso,gain,low,veg,medium,19.7
SU004272,female,44,170.2,65.8,meso,maintain,med,non-veg,high,22.7
SU004273,female,59,162.3,54,meso,maintain,med,non-veg,high,20.5
SU004274,male,24,172.5,67.9,meso,maintain,med,veg,medium,22.8
SU004275,male,30,174,56.7,ecto,maintain,med,non-veg,medium,18.7
SU004276,female,52,158.2,61.9,endo,gain,low,non-veg,medium,24.7
SU004277,male,50,169.4,60,meso,maintain,med,non-veg,medium,20.9
SU004278,male,54,174.9,69.5,meso,gain,high,non-veg,low,22.7
SU004279,male,19,175.9,67.3,meso,maintain,med,veg,medium,21.8
SU004280,male,27,180.7,75.3,meso,maintain,high,veg,low,23.1
SU004281,male,27,175.4,81,endo,maintain,high,veg,high,26.3
SU004282,male,33,171.9,63.3,meso,loss,high,veg,low,21.4
SU004283,female,57,156.8,54.2,endo,maintain,med,non-veg,medium,22
SU004284,female,59,147.9,45,meso,loss,high,non-veg,medium,20.6
SU004285,male,44,174.7,64.1,meso,gain,med,non-veg,high,21
SU004286,female,30,158.8,49,ecto,gain,med,non-veg,high,19.4
SU004287,male,57,166.2,54.6,ecto,maintain,high,veg,high,19.8
SU004288,male,48,180.9,64,ecto,gain,low,non-veg,medium,19.6
SU004289,female,57,160.8,54.9,meso,gain,med,non-veg,low,21.2
SU004290,male,27,178.6,72,meso,loss,high,veg,medium,22.6
SU004291,female,34,146,40,ecto,gain,low,non-veg,medium,18.8
SU004292,female,36,155.4,44.2,ecto,maintain,low,non-veg,high,18.3
SU004293,male,21,182,71.7,meso,maintain,med,non-veg,low,21.6
SU004294,male,48,170.9,67.2,endo,maintain,med,non-veg,medium,23
SU004295,female,52,153.3,40.9,ecto,gain,med,veg,high,17.4
SU004296,male,25,172,63,meso,maintain,low,non-veg,low,21.3
SU004297,male,36,166.5,51,ecto,loss,low,non-veg,medium,18.4
SU004298,female,43,163,53.4,ecto,maintain,high,non-veg,high,20.1
SU004299,male,45,169.8,55.8,ecto,maintain,low,non-veg,low,19.4
SU004300,female,43,159,56.2,endo,maintain,low,veg,low,22.2
SU004301,male,30,165.6,52.1,ecto,gain,low,veg,medium,19
SU004302,female,20,155.3,47.4,meso,maintain,low,non-veg,medium,19.7
SU004303,male,18,173.3,72.8,endo,maintain,med,veg,high,24.2
SU004304,male,41,167.8,59.1,meso,loss,low,non-veg,low,21
SU004305,male,27,158.3,50.1,meso,gain,high,non-veg,high,20
SU004306,female,19,173.5,59.2,ecto,gain,med,non-veg,medium,19.7
SU004307,male,60,173.1,65.8,meso,maintain,low,non-veg,medium,22
SU004308,female,40,162.9,53.3,ecto,maintain,high,veg,medium,20.1
SU004309,male,43,181.5,78.2,endo,loss,med,veg,medium,23.7
SU004310,male,34,179.4,63.4,ecto,maintain,low,non-veg,medium,19.7
SU004311,female,46,166,55.5,ecto,maintain,high,non-veg,medium,20.1
SU004312,male,54,168.9,68,endo,gain,low,non-veg,medium,23.8
SU004313,male,52,178.8,73,meso,gain,med,veg,medium,22.8
SU004314,female,23,154.6,47.2,meso,gain,med,veg,high,19.7
SU004315,female,31,161.2,53.2,meso,gain,high,non-veg,medium,20.5
SU004316,female,48,157.7,49.5,meso,gain,med,non-veg,medium,19.9
SU004317,female,36,165.3,70.2,endo,gain,med,non-veg,high,25.7
SU004318,male,25,166.6,58.7,meso,maintain,low,veg,medium,21.1
SU004319,male,25,166.9,52.8,ecto,gain,high,veg,medium,19
SU004320,male,26,175.9,64.1,ecto,loss,high,non-veg,high,20.7
SU004321,male,23,177,71.4,meso,loss,med,non-veg,low,22.8
SU004322,female,57,146.6,40,ecto,gain,low,non-veg,medium,18.6
SU004323,female,36,169.5,61.1,meso,maintain,low,non-veg,low,21.3
SU004324,male,45,168.7,56.8,ecto,maintain,low,non-veg,low,20
SU004325,male,32,172.1,66.1,meso,gain,low,non-veg,high,22.3
SU004326,male,58,174.8,67,meso,maintain,med,non-veg,high,21.9
SU004327,male,53,170.2,74.5,endo,maintain,med,non-veg,medium,25.7
SU004328,female,49,155,48.9,meso,maintain,med,veg,high,20.4
SU004329,female,33,154.3,50.5,meso,maintain,med,veg,medium,21.2
SU004330,male,22,171.9,61.8,meso,gain,high,non-veg,high,20.9
SU004331,male,48,165.7,52.9,ecto,gain,high,veg,medium,19.3
SU004332,female,28,164.7,55.5,meso,maintain,low,non-veg,high,20.5
SU004333,male,50,166,51.7,ecto,gain,low,non-veg,medium,18.8
SU004334,male,36,171.8,60.5,ecto,loss,high,veg,medium,20.5
SU004335,female,29,152.6,48.5,meso,maintain,med,non-veg,medium,20.8
SU004336,female,50,159.5,62.8,endo,maintain,low,veg,high,24.7
SU004337,female,56,163.8,49.8,ecto,maintain,med,non-veg,high,18.6
SU004338,female,26,174.5,69.4,meso,gain,high,non-veg,low,22.8
SU004339,female,25,159.7,55.3,meso,maintain,med,non-veg,high,21.7
SU004340,female,30,163.9,53.8,ecto,maintain,low,non-veg,medium,20
SU004341,male,37,161.4,53.9,meso,maintain,low,veg,low,20.7
SU004342,female,22,152.9,49.3,meso,maintain,med,veg,low,21.1
SU004343,male,60,163.7,67.7,endo,maintain,med,veg,high,25.3
SU004344,female,53,149.9,44.4,meso,gain,med,non-veg,medium,19.8
SU004345,male,49,171.5,60.9,ecto,maintain,med,non-veg,low,20.7
SU004346,male,26,169.3,64.8,meso,loss,low,veg,low,22.6
SU004347,male,21,170.3,55.4,ecto,gain,med,veg,high,19.1
SU004348,female,51,156.6,54.8,endo,loss,high,non-veg,high,22.3
SU004349,male,29,172,60.9,ecto,gain,low,veg,medium,20.6
SU004350,female,21,170,71.7,endo,maintain,med,non-veg,medium,24.8
SU004351,male,48,175.9,62.3,ecto,loss,med,non-veg,high,20.1
SU004352,male,45,171,67.6,endo,loss,med,veg,medium,23.1
SU004353,male,46,174.8,62,ecto,maintain,low,veg,high,20.3
SU004354,male,52,167.8,57.2,ecto,maintain,med,veg,medium,20.3
SU004355,male,24,171.6,60.2,ecto,maintain,low,veg,medium,20.4
SU004356,male,46,175.6,73.8,endo,maintain,high,veg,medium,23.9
SU004357,male,31,163.1,66.6,endo,maintain,med,veg,low,25
SU004358,male,51,171.4,72.6,endo,maintain,low,non-veg,high,24.7
SU004359,male,39,164.9,56.1,meso,gain,med,veg,low,20.6
SU004360,male,31,179.5,72.8,meso,maintain,med,veg,medium,22.6
SU004361,female,31,165.8,63,endo,loss,low,veg,high,22.9
SU004362,female,39,162.7,54.2,meso,loss,low,veg,low,20.5
SU004363,male,32,178.6,71.6,meso,loss,med,non-veg,low,22.4
SU004364,female,24,157.8,56.8,endo,gain,med,non-veg,high,22.8
SU004365,male,20,163.3,54.8,meso,maintain,high,non-veg,high,20.5
SU004366,female,48,162.9,52.5,ecto,gain,med,non-veg,medium,19.8
SU004367,male,54,177,70.2,meso,loss,low,non-veg,low,22.4
SU004368,male,46,158.7,58.2,endo,maintain,high,non-veg,low,23.1
SU004369,male,32,164.4,59.5,meso,maintain,high,veg,high,22
SU004370,female,52,158.2,58.4,endo,gain,high,non-veg,medium,23.3
SU004371,female,52,166.3,64.9,endo,gain,high,non-veg,medium,23.5
SU004372,female,23,174.6,74.7,endo,maintain,high,non-veg,medium,24.5
SU004373,female,18,154.8,50.5,meso,maintain,low,veg,medium,21.1
SU004374,male,19,172.1,60.8,ecto,maintain,high,non-veg,low,20.5
SU004375,male,42,175.3,66.8,meso,maintain,low,veg,medium,21.7
SU004376,male,21,157.5,46.1,ecto,gain,high,veg,medium,18.6
SU004377,female,57,153.7,46.7,meso,gain,med,veg,high,19.8
SU004378,female,53,158.6,51.7,meso,maintain,low,veg,medium,20.6
SU004379,male,30,178,67.9,meso,gain,med,non-veg,high,21.4
SU004380,female,40,163.8,50.9,ecto,maintain,med,veg,medium,19
SU004381,male,37,174.1,60,ecto,maintain,low,veg,high,19.8
SU004382,female,35,159,54,meso,gain,high,non-veg,high,21.4
SU004383,male,58,171.1,57.3,ecto,gain,high,veg,high,19.6
SU004384,male,41,169.1,60.9,meso,maintain,med,non-veg,medium,21.3
SU004385,female,36,163.9,55.1,meso,maintain,high,non-veg,high,20.5
SU004386,male,29,180.2,74.3,meso,gain,med,non-veg,high,22.9
SU004387,male,35,169.4,67.1,endo,maintain,med,veg,medium,23.4
SU004388,female,54,149.2,40,ecto,gain,high,non-veg,medium,18
SU004389,female,19,160.5,64.5,endo,loss,med,veg,medium,25
SU004390,male,59,164.5,58.4,meso,maintain,med,non-veg,medium,21.6
SU004391,female,33,163.8,57.3,meso,loss,med,non-veg,medium,21.4
SU004392,male,38,160.9,51.3,ecto,gain,high,non-veg,medium,19.8
SU004393,female,26,153.9,57.9,endo,maintain,med,veg,medium,24.4
SU004394,male,55,173.7,58,ecto,maintain,low,non-veg,medium,19.2
SU004395,male,25,182.6,73.8,meso,gain,high,non-veg,high,22.1
SU004396,female,54,161,51,ecto,gain,med,non-veg,medium,19.7
SU004397,female,49,173.1,62.4,ecto,maintain,low,veg,medium,20.8
SU004398,female,46,157.2,56.8,endo,gain,med,non-veg,low,23
SU004399,male,23,165.3,59.9,meso,gain,high,veg,medium,21.9
SU004400,female,47,151.9,52.5,endo,gain,low,non-veg,medium,22.8
SU004401,female,53,145.9,40,ecto,gain,low,veg,medium,18.8
SU004402,male,33,174.4,79.4,endo,maintain,med,non-veg,low,26.1
SU004403,female,31,152.8,54.9,endo,maintain,med,veg,high,23.5
SU004404,female,42,161.4,57.7,meso,maintain,med,non-veg,medium,22.1
SU004405,female,28,161.3,56.9,meso,maintain,med,non-veg,medium,21.9
SU004406,male,47,185.6,80.2,meso,maintain,high,veg,low,23.3
SU004407,female,30,157.8,51.2,meso,maintain,low,non-veg,medium,20.6
SU004408,female,51,161.7,50.3,ecto,maintain,low,veg,high,19.2
SU004409,male,42,175.5,58.9,ecto,gain,med,non-veg,low,19.1
SU004410,female,20,154.2,44.1,ecto,gain,med,veg,medium,18.5
SU004411,male,31,174.5,59.1,ecto,gain,med,veg,low,19.4
SU004412,male,27,183.4,71.2,ecto,maintain,med,veg,low,21.2
SU004413,male,35,168,63.7,meso,maintain,low,veg,medium,22.6
SU004414,male,59,164.4,55.3,meso,loss,med,veg,high,20.5
SU004415,male,52,166.8,53.2,ecto,gain,med,non-veg,low,19.1
SU004416,male,19,174.3,80,endo,gain,high,non-veg,high,26.3
SU004417,female,45,164.7,56.4,meso,maintain,med,veg,low,20.8
SU004418,female,40,158.4,56.4,endo,maintain,med,non-veg,medium,22.5
SU004419,female,33,160.3,52.9,meso,maintain,med,veg,medium,20.6
SU004420,male,46,170,63.5,meso,maintain,low,non-veg,high,22
SU004421,female,28,152.6,45.7,meso,gain,high,veg,low,19.6
SU004422,female,50,163.8,51.5,ecto,gain,med,non-veg,medium,19.2
SU004423,male,50,175.2,76.4,endo,maintain,med,non-veg,high,24.9
SU004424,male,50,173.8,67.2,meso,loss,low,non-veg,medium,22.2
SU004425,male,46,182,73,meso,loss,high,non-veg,medium,22
SU004426,female,24,148.8,42.3,meso,maintain,med,veg,medium,19.1
SU004427,female,22,166.9,58.9,meso,maintain,low,non-veg,medium,21.1
SU004428,male,47,179.8,67.6,ecto,maintain,high,non-veg,medium,20.9
SU004429,female,32,160.6,57.9,endo,gain,low,veg,low,22.4
SU004430,female,50,162.1,53.6,meso,loss,med,non-veg,high,20.4
SU004431,male,20,171.4,66.8,meso,maintain,med,non-veg,medium,22.7
SU004432,female,19,163.9,66.4,endo,maintain,high,veg,high,24.7
SU004433,female,31,158.6,54.8,meso,loss,low,non-veg,high,21.8
SU004434,female,54,157.9,47.5,ecto,maintain,low,non-veg,high,19.1
SU004435,male,34,166.1,54.1,ecto,gain,low,veg,medium,19.6
SU004436,male,28,182,80.3,endo,maintain,low,veg,high,24.2
SU004437,male,35,182.3,88.4,endo,maintain,low,non-veg,high,26.6
SU004438,male,38,174,65.5,meso,gain,high,non-veg,medium,21.6
SU004439,female,21,162.8,61.7,endo,gain,low,non-veg,high,23.3
SU004440,female,49,151.1,46,meso,gain,med,non-veg,medium,20.1
SU004441,female,27,155.6,51.3,meso,maintain,low,non-veg,low,21.2
SU004442,female,60,171.2,65.7,meso,maintain,med,non-veg,high,22.4
SU004443,female,24,165.8,61.1,meso,loss,low,non-veg,low,22.2
SU004444,male,41,177.1,81.1,endo,maintain,low,veg,medium,25.9
SU004445,female,20,172.1,63.3,meso,maintain,med,non-veg,medium,21.4
SU004446,male,37,168.7,67.3,endo,loss,low,veg,high,23.6
SU004447,female,49,161.3,64.7,endo,loss,low,non-veg,medium,24.9
SU004448,female,29,158.2,50,meso,maintain,low,non-veg,high,20
SU004449,male,44,172.5,68.4,meso,maintain,med,veg,low,23
SU004450,male,46,171.6,62.7,meso,maintain,low,non-veg,high,21.3
SU004451,female,27,152.4,48,meso,maintain,low,non-veg,high,20.7
SU004452,male,47,178.2,74,endo,maintain,low,veg,medium,23.3
SU004453,female,40,166.5,67.1,endo,maintain,low,non-veg,high,24.2
SU004454,female,41,160.2,54.1,meso,maintain,med,non-veg,medium,21.1
SU004455,female,45,163.6,55.7,meso,maintain,med,non-veg,low,20.8
SU004456,male,34,165.3,52.1,ecto,gain,high,non-veg,low,19.1
SU004457,male,41,156.3,52.1,meso,loss,med,veg,high,21.3
SU004458,male,28,175.6,70.2,meso,maintain,low,non-veg,high,22.8
SU004459,female,55,164.6,57.2,meso,maintain,med,non-veg,low,21.1
SU004460,male,21,181.3,73.4,meso,loss,med,non-veg,high,22.3
SU004461,female,60,158,46.5,ecto,maintain,low,non-veg,medium,18.6
SU004462,male,32,162.4,64.2,endo,maintain,high,non-veg,high,24.3
SU004463,female,46,166.1,69.6,endo,maintain,med,non-veg,medium,25.2
SU004464,female,30,159.3,56,meso,maintain,high,veg,medium,22.1
SU004465,female,30,164,67.4,endo,gain,high,non-veg,low,25.1
SU004466,male,42,167.9,60.9,meso,loss,low,non-veg,high,21.6
SU004467,female,24,167.8,73.1,endo,maintain,med,veg,high,26
SU004468,female,42,153.7,50.6,meso,gain,low,veg,high,21.4
SU004469,male,19,168.6,68.7,endo,maintain,low,veg,high,24.2
SU004470,female,20,168,60.4,meso,maintain,med,non-veg,low,21.4
SU004471,female,36,157,50,meso,maintain,med,veg,high,20.3
SU004472,male,26,179,70.6,meso,maintain,med,veg,high,22
SU004473,male,18,183.2,77.8,meso,maintain,med,veg,medium,23.2
SU004474,female,49,163.6,54.4,meso,maintain,med,non-veg,medium,20.3
SU004475,female,37,163.6,50.4,ecto,maintain,low,veg,medium,18.8
SU004476,female,26,160.1,57.2,endo,loss,med,veg,medium,22.3
SU004477,male,34,164.1,56.8,meso,maintain,low,non-veg,medium,21.1
SU004478,male,31,157.1,58.9,endo,loss,med,non-veg,high,23.9
SU004479,male,40,169.4,62.4,meso,maintain,high,veg,low,21.7
SU004480,male,35,161.1,57.3,meso,loss,med,veg,medium,22.1
SU004481,male,48,159.9,52.7,meso,loss,med,non-veg,medium,20.6
SU004482,female,57,154.2,45.6,ecto,gain,med,veg,medium,19.2
SU004483,female,21,166.7,62.1,meso,loss,low,non-veg,medium,22.3
SU004484,male,57,181.1,87.4,endo,loss,med,veg,medium,26.6
SU004485,male,45,177.5,71.1,meso,loss,low,veg,medium,22.6
SU004486,female,38,158.9,52.6,meso,maintain,med,non-veg,medium,20.8
SU004487,female,20,156.8,58.7,endo,gain,med,non-veg,high,23.9
SU004488,female,57,163,59.4,meso,maintain,med,non-veg,low,22.4
SU004489,male,30,173.3,60.2,ecto,loss,low,non-veg,low,20
SU004490,female,18,167.1,64.8,endo,loss,low,non-veg,high,23.2
SU004491,male,19,177.7,76.6,endo,loss,low,non-veg,high,24.3
SU004492,female,59,157.3,47.6,ecto,gain,low,veg,medium,19.2
SU004493,female,30,160.7,54.9,meso,maintain,low,veg,high,21.3
SU004494,male,30,173.9,60.6,ecto,gain,high,non-veg,low,20
SU004495,male,36,158.6,50.8,meso,loss,low,non-veg,medium,20.2
SU004496,female,30,158,53,meso,loss,med,non-veg,low,21.2
SU004497,female,52,169.5,70.4,endo,gain,med,veg,high,24.5
SU004498,male,28,165,56.6,meso,maintain,low,non-veg,low,20.8
SU004499,female,38,156.9,51.9,meso,loss,low,non-veg,low,21.1
SU004500,female,56,161,53.3,meso,maintain,low,veg,low,20.6
SU004501,male,57,186.7,78.4,meso,loss,high,non-veg,medium,22.5
SU004502,female,52,150.4,40.3,ecto,gain,low,non-veg,medium,17.8
SU004503,male,42,169.6,55.9,ecto,gain,low,veg,high,19.4
SU004504,female,21,154.2,49.7,meso,loss,med,non-veg,medium,20.9
SU004505,male,51,158.6,53.5,meso,maintain,med,non-veg,low,21.3
SU004506,male,46,170,56.6,ecto,maintain,med,non-veg,medium,19.6
SU004507,male,39,172.9,70.9,endo,loss,low,non-veg,medium,23.7
SU004508,male,25,181.7,82.5,endo,maintain,med,non-veg,low,25
SU004509,female,33,161.6,49.1,ecto,gain,low,non-veg,low,18.8
SU004510,female,44,170.8,66.3,meso,maintain,low,veg,low,22.7
SU004511,female,34,155.1,52.9,endo,maintain,med,veg,medium,22
SU004512,female,50,163.3,59.3,meso,maintain,high,veg,low,22.2
SU004513,female,27,154,41.6,ecto,gain,med,non-veg,medium,17.5
SU004514,male,44,167,59.2,meso,maintain,low,non-veg,low,21.2
SU004515,male,32,165.8,57.5,meso,loss,med,non-veg,low,20.9
SU004516,male,30,176.1,73.5,endo,maintain,med,non-veg,medium,23.7
SU004517,female,45,157.7,50.5,meso,maintain,med,veg,medium,20.3
